,temperature,humidity,ph,rainfall,label,N,P,K
1170,31.66524687,51.98594645,5.435840509,89.98024312,mango,20,20,30
1171,32.26935342,53.56092806,5.870116071,95.94035356,mango,20,20,30
1172,27.81005614,51.59445462,4.74910393,95.89898581,mango,20,20,30
1173,34.58561471,50.34035336,5.497946899,100.3060719,mango,20,20,30
1174,31.27180992,52.23810152,6.811291098,89.74409017,mango,20,20,30
1175,33.93679864,52.72170281,6.460542749,97.4611918,mango,20,20,30
1176,31.09154239,47.02058367,4.791146778,91.46664318,mango,20,20,30
1177,31.89356292,49.02450149,6.4841522,89.59371481,mango,20,20,30
1178,32.45465292,50.69693751,6.526654345,95.04871605,mango,20,20,30
1179,35.47478322,47.97230503,6.279133738,97.79072474,mango,20,20,30
1180,27.32961444,49.30347234,6.052026047,93.53197359,mango,20,20,30
1181,30.90225239,49.95955487,5.73171945,91.77522598,mango,20,20,30
1182,29.09382275,45.5661059,5.32307197,96.23520043,mango,20,20,30
1183,30.02086169,46.78393776,4.66910839,96.63721027,mango,20,20,30
1184,34.13072188,51.25786185,5.101206389,96.38808001,mango,20,20,30
1185,33.44619894,53.05980465,5.339556562,98.05089394,mango,20,20,30
1186,35.3915464,52.48823147,5.061081874,91.22881052,mango,20,20,30
1187,31.53356352,53.06009323,5.821106036,98.57025046,mango,20,20,30
1188,30.7645515,47.93791463,5.956027059,90.38503469,mango,20,20,30
1189,30.01821337,50.0983181,5.676032581,96.08745082,mango,20,20,30
1190,31.32863689,47.59319575,6.524114355,94.67344737,mango,20,20,30
1191,33.88004781,54.39416048,6.273953676,89.29147581,mango,20,20,30
1192,28.07802689,54.9640534,6.128167757,97.45373619,mango,20,20,30
1193,35.53845018,52.94641947,4.934964765,91.54560427,mango,20,20,30
1194,28.70595247,50.44030129,5.445008416,95.8946444,mango,20,20,30
1195,31.48451729,48.77926304,4.525722333,93.17221967,mango,20,20,30
1196,27.69819273,51.41593238,5.403908328,100.7720705,mango,20,20,30
1197,30.41235793,52.48100602,6.621623545,93.92375879,mango,20,20,30
1198,32.17752026,54.01352682,6.207495815,91.88766069,mango,20,20,30
1199,32.6112614,47.74916499,5.418475257,91.10190759,mango,20,20,30
1200,15.78144173,92.51077745,6.354006744,119.035002,orange,20,10,10
1201,26.03097313,91.50819306,7.511755068,101.2847738,orange,20,10,10
1202,13.36050601,91.35608208,7.335158382,111.2266885,orange,20,10,10
1203,18.87957654,92.04304496,7.813916603,114.6659511,orange,20,10,10
1204,29.47741671,91.57802915,7.129136941,111.1727497,orange,20,10,10
1205,28.06903173,92.91487288,6.079998496,114.1339416,orange,20,10,10
1206,25.66901098,92.04670813,7.408939392,112.5424199,orange,20,10,10
1207,29.77149434,92.00719952,7.207991261,114.4161786,orange,20,10,10
1208,30.55472573,90.90343769,7.189259647,106.0711985,orange,20,10,10
1209,23.96147583,90.26408017,7.365338111,102.6958703,orange,20,10,10
1210,23.98289638,91.5473145,7.455991072,118.4901697,orange,20,10,10
1211,25.26052689,90.31153735,6.822282114,117.3695296,orange,20,10,10
1212,31.08368929,90.14362642,7.028746406,109.6894658,orange,20,10,10
1213,14.78003032,91.22062116,6.118430299,100.1961762,orange,20,10,10
1214,26.56608303,94.45239715,6.285312759,116.3796525,orange,20,10,10
1215,24.85903405,94.39000473,6.559236744,111.7803734,orange,20,10,10
1216,34.51465139,93.63812684,7.163245982,103.5684926,orange,20,10,10
1217,24.12188673,90.72351622,6.945562889,102.835632,orange,20,10,10
1218,23.85340379,90.10522549,7.474710503,103.923226,orange,20,10,10
1219,24.60297538,91.28408653,7.601189843,111.2948115,orange,20,10,10
1220,15.63211033,94.25966183,7.561143224,101.4705704,orange,20,10,10
1221,19.33516809,91.97978938,6.361671475,116.450422,orange,20,10,10
1222,28.2620488,91.98317355,6.929216014,105.2132259,orange,20,10,10
1223,22.67594476,93.36348717,7.477935216,110.3332655,orange,20,10,10
1224,21.03200078,92.9641969,7.684420446,110.6823944,orange,20,10,10
1225,33.23453301,91.06053924,7.825531916,115.7659902,orange,20,10,10
1226,22.30318989,92.15987039,6.438668989,117.3688104,orange,20,10,10
1227,11.50322938,94.8933184,6.946354724,115.5683776,orange,20,10,10
1228,14.34320488,94.35734702,7.994465371,110.2223123,orange,20,10,10
1229,33.1056981,93.48447453,7.434118807,119.1709113,orange,20,10,10
1230,30.49183837,90.4582865,7.781988584,113.3302105,orange,20,10,10
1231,30.25578031,92.03272799,6.052318465,116.7173125,orange,20,10,10
1232,12.22816189,90.26457428,7.106650373,108.4161706,orange,20,10,10
1233,10.01081312,90.22399223,6.22094286,119.3941064,orange,20,10,10
1234,22.79196751,90.60901895,6.420457311,116.5084074,orange,20,10,10
1235,20.18432263,90.65458473,6.969249676,116.8130969,orange,20,10,10
1236,30.72119881,94.01331956,6.011302181,106.8118019,orange,20,10,10
1237,24.35590861,92.39651663,6.600948788,119.6946577,orange,20,10,10
1238,21.21306973,91.35349216,7.817846496,112.9834361,orange,20,10,10
1239,10.78689755,91.38411917,6.8198271,117.5293447,orange,20,10,10
1240,11.89925671,91.34663797,7.291405641,103.5771468,orange,20,10,10
1241,22.56664172,93.37488907,7.598729065,109.8585753,orange,20,10,10
1242,18.86883219,93.24688124,6.157135092,119.3936976,orange,20,10,10
1243,17.34083741,93.04897191,7.1917274,112.7194284,orange,20,10,10
1244,34.90665289,92.87820148,7.418761774,102.1906333,orange,20,10,10
1245,24.53610067,91.90997228,6.488221135,115.9787989,orange,20,10,10
1246,13.8377282,91.74780462,6.044167236,107.9873218,orange,20,10,10
1247,22.3551049,93.52211892,6.010391864,101.5164589,orange,20,10,10
1248,34.74004942,93.12316972,6.949838549,100.1967854,orange,20,10,10
1249,11.54785707,94.14861001,7.907956251,108.8289171,orange,20,10,10
1250,23.13338811,91.94670335,7.639788459,104.4224145,orange,20,10,10
1251,29.98364695,94.55239717,7.53350946,115.3560318,orange,20,10,10
1252,20.87947369,90.93756231,6.251586885,102.4550786,orange,20,10,10
1253,17.24944623,91.13772765,6.543191814,112.5090516,orange,20,10,10
1254,15.83388699,91.68293851,7.651225301,109.7571416,orange,20,10,10
1255,23.01014302,91.11764246,6.708889665,112.6738296,orange,20,10,10
1256,16.39624284,92.18151927,6.625538653,102.944161,orange,20,10,10
1257,24.45132792,93.10527686,6.528354932,109.4711098,orange,20,10,10
1258,31.87859192,91.15248149,6.450640306,105.3437825,orange,20,10,10
1259,31.34920143,91.48247612,7.181907673,109.1549823,orange,20,10,10
1260,18.05142392,90.03969587,7.016482298,111.7793889,orange,20,10,10
1261,30.84835031,92.86773675,6.388617138,107.4142681,orange,20,10,10
1262,22.45616931,91.52781832,7.57125447,118.0069295,orange,20,10,10
1263,13.70319166,90.95589386,7.609348255,106.2944879,orange,20,10,10
1264,20.48954522,93.72485075,7.137136973,111.8391951,orange,20,10,10
1265,13.20844373,94.02769434,6.354022554,106.2696156,orange,20,10,10
1266,32.31944397,93.67804556,6.196907944,117.6236473,orange,20,10,10
1267,20.68185224,90.91510525,7.829507245,109.7513927,orange,20,10,10
1268,31.52675982,90.50621806,6.395258356,113.1169398,orange,20,10,10
1269,25.35467646,91.81183218,7.992041984,116.7555937,orange,20,10,10
1270,17.66545409,91.69865887,6.583411671,110.6857506,orange,20,10,10
1271,12.59093977,91.81668769,6.206053072,119.3916718,orange,20,10,10
1272,11.86631922,93.68394562,6.976997772,106.060149,orange,20,10,10
1273,11.03367937,92.22706805,6.562594972,112.7715925,orange,20,10,10
1274,25.2990432,94.96419851,7.260416405,117.9733424,orange,20,10,10
1275,32.23797837,90.15406807,6.460044778,104.7052254,orange,20,10,10
1276,17.68408797,94.35815354,6.699164936,108.0638166,orange,20,10,10
1277,10.2708877,90.19147747,7.401121811,106.6955204,orange,20,10,10
1278,17.22034507,94.78797376,6.912033409,108.0054343,orange,20,10,10
1279,19.667056,90.50096668,7.764040111,100.1737964,orange,20,10,10
1280,10.35609594,93.75652041,7.796034006,101.1456947,orange,20,10,10
1281,27.255435,91.71369387,6.969883483,101.139435,orange,20,10,10
1282,34.5917846,92.13229786,6.730757538,115.5650287,orange,20,10,10
1283,32.39523995,94.51768464,6.601395755,113.25373,orange,20,10,10
1284,10.16431299,91.22320999,6.465913274,106.362551,orange,20,10,10
1285,21.49118657,93.43949693,6.41354791,101.4819888,orange,20,10,10
1286,16.53460397,94.76759975,6.475275337,110.0447896,orange,20,10,10
1287,31.8520694,90.12220323,6.407715561,109.9455062,orange,20,10,10
1288,28.04799508,90.00621688,6.550814117,117.1311498,orange,20,10,10
1289,31.75048899,94.59551226,7.36220835,115.1989301,orange,20,10,10
1290,29.07412717,93.27189064,7.36549204,100.7896871,orange,20,10,10
1291,19.14381903,90.71037456,7.8546243,108.0230792,orange,20,10,10
1292,16.14820285,91.4448027,7.995848977,107.4287664,orange,20,10,10
1293,34.05296914,92.05811721,6.725600855,116.8020848,orange,20,10,10
1294,34.51423957,90.56151463,7.786725333,118.3271968,orange,20,10,10
1295,32.71748548,90.54608254,7.656978112,113.328978,orange,20,10,10
1296,25.16296632,92.54736032,7.105904818,114.3117197,orange,20,10,10
1297,27.68167318,94.47316879,7.199106204,113.9995146,orange,20,10,10
1298,21.35093384,90.9492967,7.871063004,107.0862095,orange,20,10,10
1299,11.69894639,93.25638873,7.566165721,103.2005992,orange,20,10,10
1300,35.21462816,91.49725058,6.793245417,243.0745066,papaya,50,50,50
1301,42.39413392,90.79028064,6.576261427,88.46607497,papaya,50,50,50
1302,38.4191628,91.14220381,6.751452932,119.2653877,papaya,50,50,50
1303,35.33294932,92.11508608,6.560743093,235.6133585,papaya,50,50,50
1304,42.92325255,90.07600528,6.938313356,196.2408242,papaya,50,50,50
1305,33.83508569,92.85470152,6.991626158,203.4044028,papaya,50,50,50
1306,33.20258348,92.76437927,6.977700268,197.5282582,papaya,50,50,50
1307,23.48546973,93.71043692,6.833768535,191.7760562,papaya,50,50,50
1308,29.33710543,90.81781439,6.739170045,202.0572747,papaya,50,50,50
1309,40.21199348,94.50766912,6.993473247,186.6762324,papaya,50,50,50
1310,42.13473976,91.70445386,6.757470637,197.402901,papaya,50,50,50
1311,32.86316618,91.4618874,6.850663232,47.271547,papaya,50,50,50
1312,29.80744318,91.38048469,6.74274935,232.7046126,papaya,50,50,50
1313,31.56213762,93.0484859,6.506120752,63.62250788,papaya,50,50,50
1314,36.32268069,93.06134398,6.98992719,141.1736926,papaya,50,50,50
1315,37.13165026,94.60761797,6.69215564,172.4788062,papaya,50,50,50
1316,38.4418717,93.63739039,6.544029776,77.71566883,papaya,50,50,50
1317,32.66160599,90.78931681,6.927803911,78.85085502,papaya,50,50,50
1318,27.92765919,91.55594211,6.721835879,149.9107557,papaya,50,50,50
1319,39.01793345,91.48815629,6.99223441,105.8841531,papaya,50,50,50
1320,32.51247398,94.65904123,6.704204398,51.07048113,papaya,50,50,50
1321,38.72382798,91.72514851,6.702424548,62.62377075,papaya,50,50,50
1322,43.30204933,92.83405443,6.641098708,110.562229,papaya,50,50,50
1323,27.58548913,90.72526502,6.585346229,238.5008779,papaya,50,50,50
1324,40.78881819,92.90951393,6.563134737,132.7923586,papaya,50,50,50
1325,23.19451074,91.40301608,6.502289473,206.3999208,papaya,50,50,50
1326,32.68067385,92.61715632,6.800321319,248.8592986,papaya,50,50,50
1327,34.28879307,93.61082872,6.721130543,127.2509777,papaya,50,50,50
1328,39.30050027,94.16193416,6.574677594,120.9512466,papaya,50,50,50
1329,39.73149053,91.12220596,6.919342407,122.7628653,papaya,50,50,50
1330,39.23342464,91.25589286,6.519779583,64.4478499,papaya,50,50,50
1331,27.34734861,94.17756725,6.687088098,40.35153141,papaya,50,50,50
1332,40.76998685,92.09278584,6.747975732,209.8678411,papaya,50,50,50
1333,26.26559543,90.79668055,6.65149129,59.49373381,papaya,50,50,50
1334,28.12971499,93.3210737,6.502675132,117.8201907,papaya,50,50,50
1335,34.2804607,90.55561637,6.825371185,98.54047745,papaya,50,50,50
1336,33.7960155,93.00754254,6.99104104,182.026807,papaya,50,50,50
1337,31.53243779,90.87394933,6.511624841,207.0735119,papaya,50,50,50
1338,42.30495821,90.51431779,6.93172108,74.876786,papaya,50,50,50
1339,24.63676897,90.61964344,6.712772333,218.2299187,papaya,50,50,50
1340,28.28222883,91.37059792,6.63016515,179.2720807,papaya,50,50,50
1341,24.48620746,92.98254537,6.761953186,183.49095,papaya,50,50,50
1342,42.84609252,94.63548176,6.691202286,78.8099639,papaya,50,50,50
1343,43.67549305,93.10887229,6.608667684,103.8235658,papaya,50,50,50
1344,42.07213781,92.92203105,6.840802254,165.7412972,papaya,50,50,50
1345,33.46873719,92.12746225,6.834808348,136.8277041,papaya,50,50,50
1346,31.7018373,91.66232213,6.953439161,48.83810592,papaya,50,50,50
1347,41.41968393,90.03863107,6.665024508,199.3096432,papaya,50,50,50
1348,42.54744013,94.94482086,6.662875839,214.4103848,papaya,50,50,50
1349,28.91842453,94.63676767,6.678695788,63.68794608,papaya,50,50,50
1350,43.08022702,93.90305729,6.54277684,211.8529059,papaya,50,50,50
1351,29.20300896,93.96834049,6.839443833,209.4083305,papaya,50,50,50
1352,41.04224355,91.37258067,6.805277038,181.527598,papaya,50,50,50
1353,25.62446619,93.18240298,6.762522087,97.26336657,papaya,50,50,50
1354,35.32876402,91.06138506,6.678449318,163.9069365,papaya,50,50,50
1355,24.42561272,92.27749066,6.577192175,63.35298768,papaya,50,50,50
1356,31.18298415,90.21646909,6.734005648,54.01872359,papaya,50,50,50
1357,31.88342554,91.3256535,6.524459342,79.27201575,papaya,50,50,50
1358,42.93368602,91.1756748,6.501521192,246.3613268,papaya,50,50,50
1359,23.11407669,94.31994776,6.758479569,231.5153161,papaya,50,50,50
1360,24.87212063,93.90560147,6.676578778,135.1694525,papaya,50,50,50
1361,43.36051537,93.35191636,6.941496806,114.778071,papaya,50,50,50
1362,26.83054058,90.75379971,6.864143752,144.6656444,papaya,50,50,50
1363,30.42012134,93.12659793,6.583528529,75.95295,papaya,50,50,50
1364,28.64555584,93.22642604,6.751747609,115.8163936,papaya,50,50,50
1365,32.50037548,93.47888842,6.893509446,71.73759526,papaya,50,50,50
1366,43.03714283,94.6428898,6.720744449,41.5856585,papaya,50,50,50
1367,30.10773379,90.34546355,6.827812549,75.24521981,papaya,50,50,50
1368,23.69212243,93.61055571,6.912299695,87.53393983,papaya,50,50,50
1369,35.67667332,93.30641944,6.586107335,141.3381168,papaya,50,50,50
1370,27.71948962,94.43877142,6.827305908,82.83061083,papaya,50,50,50
1371,35.26824831,92.38282957,6.821774589,149.8488208,papaya,50,50,50
1372,23.16855863,90.78821158,6.656458831,161.6892093,papaya,50,50,50
1373,33.08706051,92.25197542,6.770384816,88.1300769,papaya,50,50,50
1374,37.4620912,90.44967809,6.933809743,172.3458448,papaya,50,50,50
1375,38.73218907,94.73613484,6.579441304,218.142147,papaya,50,50,50
1376,32.57720726,92.74889453,6.92791761,93.7942847,papaya,50,50,50
1377,38.38231475,93.10378595,6.985804083,210.2735346,papaya,50,50,50
1378,42.93605359,90.09448142,6.612429546,234.8466111,papaya,50,50,50
1379,25.65492304,92.74501561,6.813383387,52.95477913,papaya,50,50,50
1380,37.58899717,91.99740365,6.9677596,159.6577388,papaya,50,50,50
1381,29.60718808,93.15642801,6.57398033,62.68710535,papaya,50,50,50
1382,25.34756111,93.02871078,6.803094965,174.4012337,papaya,50,50,50
1383,25.9300384,93.02357765,6.964955435,241.8202079,papaya,50,50,50
1384,32.76795887,94.57377401,6.764213299,240.4795923,papaya,50,50,50
1385,29.02328049,90.20396783,6.617703178,126.8069869,papaya,50,50,50
1386,40.00439101,90.17015833,6.52711001,92.11877372,papaya,50,50,50
1387,33.32315744,91.25271223,6.709668804,234.496633,papaya,50,50,50
1388,31.22790131,94.94021378,6.620729882,46.44279118,papaya,50,50,50
1389,26.68386496,92.9585411,6.583760499,62.50689682,papaya,50,50,50
1390,24.70528368,90.14732171,6.676407337,108.4103158,papaya,50,50,50
1391,38.2016825,93.97379963,6.751298936,218.0908814,papaya,50,50,50
1392,36.56769731,93.79503425,6.867554147,104.4218596,papaya,50,50,50
1393,26.05375792,93.69111672,6.742490027,240.6863901,papaya,50,50,50
1394,31.29986342,92.76039164,6.986228647,54.77830202,papaya,50,50,50
1395,40.10207731,94.35110201,6.979102243,149.1199989,papaya,50,50,50
1396,38.58954491,91.58076549,6.825664782,102.2708231,papaya,50,50,50
1397,41.31330062,91.1508798,6.617066674,239.7427554,papaya,50,50,50
1398,37.03551903,91.79430166,6.551892638,188.5181422,papaya,50,50,50
1399,23.0124018,91.07355541,6.598860305,208.3357976,papaya,50,50,50
1400,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate,20,10,40
1401,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate,20,10,40
1402,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate,20,10,40
1403,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate,20,10,40
1404,22.44581266,89.90147027,6.738016221,109.3905998,pomegranate,20,10,40
1405,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate,20,10,40
1406,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate,20,10,40
1407,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate,20,10,40
1408,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate,20,10,40
1409,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate,20,10,40
1410,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate,20,10,40
1411,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate,20,10,40
1412,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,20,10,40
1413,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate,20,10,40
1414,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,20,10,40
1415,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate,20,10,40
1416,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,20,10,40
1417,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,20,10,40
1418,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,20,10,40
1419,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate,20,10,40
1420,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate,20,10,40
1421,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate,20,10,40
1422,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,20,10,40
1423,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate,20,10,40
1424,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate,20,10,40
1425,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,20,10,40
1426,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,20,10,40
1427,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,20,10,40
1428,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,20,10,40
1429,19.81069447,88.92944254,5.740338002,102.860084,pomegranate,20,10,40
1430,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,20,10,40
1431,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,20,10,40
1432,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,20,10,40
1433,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate,20,10,40
1434,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,20,10,40
1435,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate,20,10,40
1436,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,20,10,40
1437,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,20,10,40
1438,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,20,10,40
1439,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,20,10,40
1440,20.12644921,87.59629625,6.965156738,108.065579,pomegranate,20,10,40
1441,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,20,10,40
1442,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,20,10,40
1443,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,20,10,40
1444,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,20,10,40
1445,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,20,10,40
1446,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,20,10,40
1447,22.43377991,90.3396556,6.107054808,112.459697,pomegranate,20,10,40
1448,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,20,10,40
1449,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,20,10,40
1450,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,20,10,40
1451,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,20,10,40
1452,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,20,10,40
1453,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate,20,10,40
1454,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,20,10,40
1455,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,20,10,40
1456,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,20,10,40
1457,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,20,10,40
1458,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate,20,10,40
1459,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,20,10,40
1460,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,20,10,40
1461,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,20,10,40
1462,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,20,10,40
1463,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,20,10,40
1464,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate,20,10,40
1465,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,20,10,40
1466,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate,20,10,40
1467,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,20,10,40
1468,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,20,10,40
1469,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,20,10,40
1470,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,20,10,40
1471,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,20,10,40
1472,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,20,10,40
1473,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,20,10,40
1474,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate,20,10,40
1475,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,20,10,40
1476,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate,20,10,40
1477,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate,20,10,40
1478,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate,20,10,40
1479,18.09691127,90.42177379,6.924490731,104.88189,pomegranate,20,10,40
1480,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,20,10,40
1481,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,20,10,40
1482,23.50128217,92.97527546,5.786058032,106.61905,pomegranate,20,10,40
1483,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate,20,10,40
1484,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate,20,10,40
1485,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,20,10,40
1486,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate,20,10,40
1487,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate,20,10,40
1488,19.38603815,86.79058496,5.767372539,109.9130984,pomegranate,20,10,40
1489,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate,20,10,40
1490,23.77989026,92.93386903,5.893332378,106.977723,pomegranate,20,10,40
1491,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate,20,10,40
1492,24.37766782,85.4017118,5.78270695,106.128338,pomegranate,20,10,40
1493,20.89273273,91.07776977,6.269663963,104.4407083,pomegranate,20,10,40
1494,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate,20,10,40
1495,20.00218987,85.83618191,7.116538883,112.337046,pomegranate,20,10,40
1496,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate,20,10,40
1497,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate,20,10,40
1498,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,20,10,40
1499,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate,20,10,40
